id,doc_id,start_year,report_year,section,text_preview,page_start_num,page_end_num,x,y
Grampian-2022-2023:p0008_000,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"PERFORMANCE REPORT B PERFORMANCE ANALYSIS 1. Delivering the Plan for the Future As outlined above, our approach to delivering the ambitions set out in the Plan for the Future is focussed on three pillars (People, Places…",8,8,1.3300514,0.42341703
Grampian-2022-2023:p0008_001,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,focus on communities and environment) Performance and assurance reporting has been further developed during 2022 to ensure better alignment against the Plan for the Future and the Delivery Plan. This has consisted of: Q…,8,8,1.2273563,0.48716843
Grampian-2022-2023:p0009_000,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"PERFORMANCE REPORT B PERFORMANCE ANALYSIS The core values of the Board are caring, listening and improving. These values are embedded in everything we do in making the vision a reality. The continued impact of the COVID…",9,9,0.14966442,-0.20014077
Grampian-2022-2023:p0009_001,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"place. Recognising the current operational and workforce challenges alongside growing financial pressures, the Scottish Government have clarified the areas of activity to be prioritised during the coming year as a phase…",9,9,-0.29500675,0.3027222
Grampian-2022-2023:p0010_000,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,PERFORMANCE REPORT B PERFORMANCE ANALYSIS 2. Non-Financial Performance Summary 2.1 Key National Treatment Targets The impact of these emergency measures on the key national treatment targets is summarised below: Attenda…,10,10,-0.30892974,0.5125984
Grampian-2022-2023:p0011_000,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,PERFORMANCE REPORT B PERFORMANCE ANALYSIS The pressures on Emergency Departments (ED) during the year continue to be well publicised across the NHS in Scotland and the UK. Our local analysis suggests that the ED perform…,11,11,-0.29073575,0.42172188
Grampian-2022-2023:p0012_000,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"PERFORMANCE REPORT B PERFORMANCE ANALYSIS Patients spent 2,575 days in hospital due to delays in discharge in Grampian in March 2023 (3,143 in March 2022). Treatment Time Guarantee 12 week in-patient / daycase Treatment…",12,12,-0.5095919,-0.007626705
Grampian-2022-2023:p0013_000,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,PERFORMANCE REPORT B PERFORMANCE ANALYSIS Grampian has an established clinical prioritisation system (Elective Surgery Category System (ESCatS)) for planned care. This ensures that all urgent and priority patients are i…,13,13,-0.40938982,-0.031813513
Grampian-2022-2023:p0014_000,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"PERFORMANCE REPORT B PERFORMANCE ANALYSIS size) at 31 March 2023; in comparison to 587 new outpatients (1.5% of list size) and 2,523 TTG patients (15.6% of list size) at 31 March 2022. Cancer Cancer Access Times: 31 day…",14,14,-0.6248984,0.035412
Grampian-2022-2023:p0015_000,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,PERFORMANCE REPORT B PERFORMANCE ANALYSIS Mental Health Services Child and Adolescent Mental Health Services (CAMHS): treatment within 18 weeks of referral (90%) Performance CAMHS performance has been above the 90% targ…,15,15,-0.22372712,0.012325491
Grampian-2022-2023:p0016_000,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,PERFORMANCE REPORT B PERFORMANCE ANALYSIS Performance Psychological Therapies performance has not met the 90% target during 2022/23 2.2 Hospital Occupancy Occupancy levels across hospital sites has continued at high lev…,16,16,-0.13712704,-0.23608638
Grampian-2022-2023:p0017_000,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"PERFORMANCE REPORT B PERFORMANCE ANALYSIS COVID-19 occupancy has been lower through the second half of 2022/23 compared to the previous twelve months. For the period October 2022-March 2023, across Grampian an average o…",17,17,-0.11501987,-0.33573437
Grampian-2022-2023:p0019_000,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"PERFORMANCE REPORT B PERFORMANCE ANALYSIS 3. Financial Performance and Position 3.1 Consolidated Accounts The Annual Accounts consolidate the results of Grampian Health Board, Grampian Health Board Endowment Funds (a re…",19,19,-0.12150068,3.2209406
Grampian-2022-2023:p0019_001,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"controlling interest in each IJB and, under IAS 28, is required to consolidate only this share of the net assets, as a Joint Venture, into the main Board accounts. The financial impact of consolidation is summarised bel…",19,19,1.4647759,-4.2877564
Grampian-2022-2023:p0019_004,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"Moray IJB 602,821 580,541 461,044 Consolidated Net Assets 3.1.1 Grampian Health Board Endowment Funds Charity (the Charity) The Charity had net assets of £45.252 million at 31 March 2023 (£49.308 million at 31 March 202…",19,19,2.437046,4.1911106
Grampian-2022-2023:p0020_000,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"PERFORMANCE REPORT B PERFORMANCE ANALYSIS The Charity relies upon the generosity of patients, their relatives and friends, who have experienced the care of Grampian Health Board, and other donors who are generous in the…",20,20,2.4116318,4.17293
Grampian-2022-2023:p0020_001,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,£0.223 million). The net effect was a surplus of income over expenditure for the year of £0.110 million. The charity will continue to work closely with all relevant Health and related services as they re- mobilise and r…,20,20,2.2384517,2.021751
Grampian-2022-2023:p0021_000,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"PERFORMANCE REPORT B PERFORMANCE ANALYSIS reflect demographic and demand pressures resulting in higher numbers of people receiving support in the community. There continued to be a major focus on preventing admissions,…",21,21,2.433226,1.3231616
Grampian-2022-2023:p0021_001,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"the high level of IJB Reserves at the end of the 2021/22 financial year, the Scottish Government required that IJBs should use their earmarked Reserves to finance expenditure before receiving new funding allocations for…",21,21,2.8105035,2.2814362
Grampian-2022-2023:p0021_002,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,in the level of IJB Reserves at the end of the 2022/23 financial year compared to 2021/22. The reported financial results for each of the,21,21,2.8034608,2.3464386
Grampian-2022-2023:p0021_005,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"Aberdeen City IJB reported an overall deficit of £24.246 million for the year (2021/22 surplus £33.156 million), reducing the retained reserves carried forward to £27.146 million (2021/22 £51.392 million). This reflects…",21,21,2.7964778,2.4228516
Grampian-2022-2023:p0021_006,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"of funding to the IJB by the Scottish Government for a range of purposes including support for COVID-19 recovery and remobilisation expenditure, the Primary Care Improvement Fund, Action 15 Mental Health Workers and the…",21,21,2.768568,1.9360757
Grampian-2022-2023:p0021_009,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,Aberdeenshire IJB reported a deficit for the year of £27.934 million ( 2021/22 surplus £28.496 million) decreasing the retained reserves carried forward to £16.929 million (2021/22 £49.062 million). The use of reserves…,21,21,2.8003707,2.4043868
Grampian-2022-2023:p0022_001,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"of funding to the IJB by the Scottish Government for a range of purposes including support for COVID-19 expenditure, the Primary Care Improvement Fund, Action 15 Mental Health Workers and the Community Living Change Fun…",22,22,2.7805986,2.3285367
Grampian-2022-2023:p0022_002,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"the auditors to the IJB account in 2021/22. The adjustment relates to an accrual of £4.2 million for Covid sustainability claims, which came into Aberdeenshire in 2022/23 but pertained to 2021/22. There has been no rest…",22,22,2.832051,2.305328
Grampian-2022-2023:p0022_005,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,Moray IJB reported a deficit for the year of £12.338 million (2021/22 surplus £10.679 million) decreasing the retained reserves carried forward to £4.683 million (2021/22 £17.021 million). The core deficit is due to the…,22,22,2.7701085,2.4209838
Grampian-2022-2023:p0022_006,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"of funding to the IJB by the Scottish Government for a range of purposes including the Primary Care Improvement Fund, Action 15 Mental Health Workers and the Community Living Change Fund. A copy of the 2022/23",22,22,2.7646208,1.8757833
Grampian-2022-2023:p0023_000,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"PERFORMANCE REPORT B PERFORMANCE ANALYSIS 3.2 Grampian Health Board performance against statutory financial targets The results of each of the partner organisations, although consolidated with the main Board accounts fo…",23,23,1.8362355,2.7085855
Grampian-2022-2023:p0023_001,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"Health Boards are required to contain their net expenditure within these limits, and report on any variation. Grampian Health Board has successfully achieved all three financial targets for the year reporting an outturn…",23,23,1.8110502,2.8069878
Grampian-2022-2023:p0024_000,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,PERFORMANCE REPORT B PERFORMANCE ANALYSIS Financial flexibility: funding banked with/(provided by) 0 Scottish Government Underlying Surplus against Core Revenue Resource Limit 612 0% Further details on non-core elements…,24,24,1.9395381,2.4963963
Grampian-2022-2023:p0024_001,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,planning from 2023-24 with an updated financial plan submitted to the Scottish Government in March 2023 covering the period 2023 - 2026. The Board has also updated the five year Medium Term Financial Strategy. The Core…,24,24,2.109603,2.8175955
Grampian-2022-2023:p0024_002,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"incurred across a range of services, including the COVID vaccination programme and the provision of sustainability payments to social care providers. Expenditure of £23.1 million was incurred on non-delegated Board serv…",24,24,2.232575,2.9760532
Grampian-2022-2023:p0025_000,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,PERFORMANCE REPORT B PERFORMANCE ANALYSIS NHS Grampian Integration Joint Total (£million) Boards (£million) (£million) 0.37 Public Health Capacity 0.37 0 3.97 Test & Protect 3.97 0 9.96 Vaccinations 9.96 0 5.15 Workforc…,25,25,2.4078834,3.4255846
Grampian-2022-2023:p0025_001,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"which was an average of 4.5% for Medical & Dental staff and 7.5% for Agenda for Change staff and national insurance increases (£4 million), partially offset by a reduction in the annual leave accrual (2021/22 £8.4 milli…",25,25,2.3531241,3.2338502
Grampian-2022-2023:p0025_002,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"for assets under construction £4 million, offset by a reduction in pension/injury benefits £3 million and reduction in business rates £3 million. Contribution to IJBs reduced during the year £81.5 million following chan…",25,25,2.7322464,2.778938
Grampian-2022-2023:p0026_000,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,PERFORMANCE REPORT B PERFORMANCE ANALYSIS of clinical negligence claims through the Clinical Negligence and Other Risks Indemnity scheme (CNORIS) and £2.9 million from other income sources. The provision for impairment…,26,26,1.5529324,2.9984305
Grampian-2022-2023:p0026_002,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"commissioning income from the IJB for those services delivered by the Health Board, as a distinct and separate transaction from the operational expenditure incurred delivering those services. 659.360 million (2021/22 £6…",26,26,2.9172914,3.1483347
Grampian-2022-2023:p0026_004,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,The increase in IJB retained reserves relates partly to an underspend from some core services continuing to operate at reduced capacity throughout the pandemic and partly due to the allocation,26,26,2.8432992,2.2874043
Grampian-2022-2023:p0026_005,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"of funding to the IJB by the Scottish Government for a range of purposes including support for COVID-19 expenditure, the Primary Care Improvement Fund, Action 15 Mental Health Workers and the Community Living Change Fun…",26,26,5.601857,9.223588
Grampian-2022-2023:p0026_006,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,this revaluation on individual assets was some gained value while others were impaired. The impact of those assets subject to an upward movement in valuation was an increase in the revaluation reserve of £24.203 million…,26,26,5.6369057,9.245585
Grampian-2022-2023:p0027_000,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"PERFORMANCE REPORT B PERFORMANCE ANALYSIS The overall increase in property value reflects an increase in construction industry prices during the year, impacted by rising demand and a range of economic and geopolitical f…",27,27,5.664062,9.293876
Grampian-2022-2023:p0027_001,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,is provided in Note 1 to the Accounts and disclosure of the costs is shown within Note 19 and the Remuneration Report. 3.2.7 Infrastructure and Non-Current Assets The Board delivered a programme of infrastructure invest…,27,27,1.4298425,4.0142226
Grampian-2022-2023:p0027_002,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"to open in 2023/24 and Baird the following year. The Baird Family Hospital will replace the existing maternity hospital, breast screening, gynaecology and neo-natal facilities. The Anchor Cancer centre will be located a…",27,27,1.3880919,4.069753
Grampian-2022-2023:p0028_000,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"PERFORMANCE REPORT B PERFORMANCE ANALYSIS replacement, Electrical System upgrades, Fire Detection modernisation and Building Management System updating £13.4 million on essential equipment replacement across clinical an…",28,28,1.3716906,4.09289
Grampian-2022-2023:p0028_001,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,: o £0.7 million on a GP Sustainability Loan in line with the Scottish o £0.66 million to complete the purchase of the building in Alford occupied by the GP Practice; o £0.1 million to complete the purchase of the forme…,28,28,1.5482386,4.019388
Grampian-2022-2023:p0029_000,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"PERFORMANCE REPORT B PERFORMANCE ANALYSIS 4. Fraud, Bribery and Corruption NHS Grampian has a zero tolerance for fraud, bribery or corruption and has robust procedures in place, to reduce the likelihood of fraud occurri…",29,29,-1.4249449,2.5987575
Grampian-2022-2023:p0029_001,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"in the recording of eligibility to exemption from charges for primary care services, re-started in January 2021 and an annual reporting for 2022/23 confirmed the extrapolation of the sample results for Grampian indicate…",29,29,-1.6144308,2.4174032
Grampian-2022-2023:p0029_002,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"days. In 2022/23 85% of invoices by value (2021/22 85%) and 73% of invoices by volume (2021/22 75%) were paid within 10 days. The small drop in payment performance compared to the prior year, reflects a reduction in ava…",29,29,-1.9827771,-2.9160173
Grampian-2022-2023:p0030_000,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"PERFORMANCE REPORT B PERFORMANCE ANALYSIS 2012, as amended, and published reports including the following key updates on progress in 2022/23. a) NHS Grampian Equality Outcomes Update Report 2021 to 2025, as at February…",30,30,-1.9501038,-3.0340378
Grampian-2022-2023:p0030_001,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"way we function as an organisation. The involvement and consultation requirements for each report were met in full. The Reports are available on the NHS Grampian website, to facilitate public scrutiny, as required by la…",30,30,-2.212982,-3.466956
Grampian-2022-2023:p0031_000,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,PERFORMANCE REPORT B PERFORMANCE ANALYSIS has been trafficked. A number of people have been rescued from the misery of Human Trafficking in 2022/23 due to staff being alert to the signs of Human Trafficking and taking i…,31,31,-2.2658553,-3.6136603
Grampian-2022-2023:p0031_001,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"Aberdeen City, 500 in Aberdeenshire and a further 2,000 are expected in 2023/24. A great deal of work has been ongoing to meet the needs of recent refugees and asylum seekers We have provided multi-lingual presentations…",31,31,-2.2400932,-3.6429546
Grampian-2022-2023:p0031_002,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,our local ethnic communities have attended. The events are advertised and presented in over 14 different local ethnic community languages. Our research has shown that over 95% of our local ethnic community members are n…,31,31,-2.2318966,-3.700533
Grampian-2022-2023:p0032_000,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"PERFORMANCE REPORT B PERFORMANCE ANALYSIS NHS Grampian has funded five qualified British Sign Language (BSL) interpreters in Grampian to accompany Deaf people to attend Vaccination Centres for COVID-19 vaccinations, boo…",32,32,-2.0195472,-3.1852493
Grampian-2022-2023:p0032_001,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"minute video where staff share their experiences of racism. The video has been viewed by 1,500 staff and will now be made available by National Education Scotland (NES) making it available to all Scottish Health Boards…",32,32,-2.0344796,-3.1842198
Grampian-2022-2023:p0033_000,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,PERFORMANCE REPORT B PERFORMANCE ANALYSIS Work has begun on consultation in preparation for the production of a 5 Year Anti- racism Strategy. LGBTQIA+ NHS Grampian has continued our exceptionally successful Rainbow Camp…,33,33,-1.8654768,-3.0395944
Grampian-2022-2023:p0033_001,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"and disability groups to gather information, which was shared with partner agencies. The survey showed that the biggest single impact of COVID-19 on people with a disability in Grampian was in the field of mental health…",33,33,-1.496694,-2.6543224
Grampian-2022-2023:p0034_000,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,PERFORMANCE REPORT B PERFORMANCE ANALYSIS 7 Sustainability and the Environment The Climate Change (Scotland) Act 2009 originally set out measures adopted by the Scottish Government to reduce emissions in Scotland by at…,34,34,-0.014323029,5.0126424
Grampian-2022-2023:p0034_001,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"or earlier where possible. NHS Scotland climate emergency and sustainability strategy: 2022-2026 was published in August 2022 and confirms themes, actions and in some places targets to support delivery of overall net-ze…",34,34,-0.03591561,5.0142937
Grampian-2022-2023:p0034_002,Grampian-2022-2023,2022,2023,PERFORMANCE REPORT,"Risk Assessment in the March of 2023, whereby some elements looked into the impact of climate change with the aim to look at the locked in impacts which climate change will have and the associated financial requirements…",34,34,-0.06846479,5.031062
Grampian-2022-2023:p0035_000,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,A CORPORATE GOVERNANCE REPORT i) T CORPORATE GOVERNANCE REPORT 1. Naming Convention NHS Grampian is the common name of Grampian Health Board. NHS Grampian Endowment Funds is the common name for the Grampian Health Board…,35,35,1.836955,0.5361164
Grampian-2022-2023:p0035_001,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,"continue in operational existence for the foreseeable future, with no indication by Scottish Ministers of any intention for dissolution without transfer of services or functions to another entity with associated funding…",35,35,0.15362798,3.2882552
Grampian-2022-2023:p0035_002,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,"each IJB is considered to be a Joint Venture and under IAS 28 Investments in Associates and Joint arrangements, the basis of consolidation used is the equity method of accounting. The Annual Accounts and Notes have been…",35,35,3.0574987,0.39130282
Grampian-2022-2023:p0036_000,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,"A CORPORATE GOVERNANCE REPORT accounting policies, which have been adopted, is shown at Note 1 to the Accounts on Page 90. 5. Appointment of Auditor The Public Finance and Accountability (Scotland) Act 2000, places pers…",36,36,-3.7413936,4.5684423
Grampian-2022-2023:p0036_001,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,"6. Role of the Board Grampian Health Board was established in 1972 under the National Health Services (Scotland) Act 1972 and is responsible for commissioning services for the residents of Grampian, a total population o…",36,36,0.046453133,2.0461586
Grampian-2022-2023:p0036_002,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,"system. All Board members are also trustees of the NHS Grampian Endowment Funds, a registered charity established by the NHS (Scotland) Act 1978 and subject to the legal framework of the Charities and Trustee Investment…",36,36,0.09495588,2.4832575
Grampian-2022-2023:p0037_000,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,A CORPORATE GOVERNANCE REPORT community health and social care services. Executive and Non-Executive members of Grampian Health Board are appointed to represent the Board as,37,37,2.5792527,-0.4470875
Grampian-2022-2023:p0037_002,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,"of control over each IJB, is shared equally between Grampian Health Board and the relevant Local Authority. 7. Board Membership Under the terms of the Scottish Health Plan, the Health Board is a board of governance whos…",37,37,-2.6999097,0.7950454
Grampian-2022-2023:p0037_003,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,2022 Dr Tomlinson was approved by Scottish Ministers to act as Interim Chair until the appointment of a new chair in 2022. Dr Tomlinson continued to act as Interim Chair until Mrs Evison was appointed to the substantive…,37,37,-2.935299,0.6269239
Grampian-2022-2023:p0038_000,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,"A CORPORATE GOVERNANCE REPORT Dr Tomlinson and Mrs Grugeon continued as Non-Executive members after leaving their Chair and Vice Chair roles. Mr Alan Gray resigned as Director of Finance on 31 March 2022. Mr Alan Sharp,…",38,38,-3.2510328,0.8233528
Grampian-2022-2023:p0038_001,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,"member of an IJB that required disclosure in the accounts under IAS 24. 9. Disclosure of Information to Auditor The directors who held office at the date of approval of this Directors Report confirm that, so far as they…",38,38,-2.2561285,3.2622583
Grampian-2022-2023:p0039_000,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,A CORPORATE GOVERNANCE REPORT 12. Personal Data Related Incidents NHS Grampian reported personal data related incidents to the Information Commissioners Office (ICO) on 21 occasions during 2022/23 (2021/22 26). Of these…,39,39,-2.440182,3.4283545
Grampian-2022-2023:p0040_000,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,A CORPORATE GOVERNANCE REPORT ii) STATEMENT OF THE CHIEF EXEC ACCOUNTABLE OFFICER OF THE HEALTH BOARD HEALTH BOARD Under Section 15 of the Public Finance and Accountability (Scotland) Act 2000 the Principal Accountable…,40,40,-4.942929,4.2031984
Grampian-2022-2023:p0040_001,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,"have been followed and disclose and explain any material departures; and Prepare the accounts on a going concern basis. I confirm that the Annual Report and Accounts as a whole are fair, balanced and reasonable and take…",40,40,-4.9005246,4.0861063
Grampian-2022-2023:p0041_000,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,"A CORPORATE GOVERNANCE REPORT iii) STATEMENT OF THE HEALTH BOARD RESPONSIBILITIES IN THE RESPECT OF THE ACCOUNTS Under the National Health Service (Scotland) Act 1978, the Health Board is required to prepare accounts in…",41,41,-4.5589304,3.8370473
Grampian-2022-2023:p0041_001,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,concern basis unless it is inappropriate to presume that the Health Board will continue to operate. The Health Board members are responsible for ensuring that proper accounting records are maintained which disclose with…,41,41,-4.470682,3.7026331
Grampian-2022-2023:p0042_000,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,"A CORPORATE GOVERNANCE REPORT (iv) GOVERNANCE STATEMENT GOVERNANCE STATEMENT 1. Strategic Vision, Themes and Values Following a new clinical strategy, the Plan for the Future 2022-28, was approved by the Board on 2 June…",42,42,1.9896444,-0.64247763
Grampian-2022-2023:p0042_001,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,of ways. 2. Assurance Framework The Grampian NHS Board is a board of governance which meets regularly throughout the year and has adopted a schedule of matters reserved for its decision. The overall role of the Board is…,42,42,2.180359,-0.5471393
Grampian-2022-2023:p0043_000,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,"A CORPORATE GOVERNANCE REPORT on Page 34, all Board members are Trustees of the NHS Grampian Endowment Funds and are accountable in law for the discharge of the key duties of a charity Trustee as described in Section 66…",43,43,0.29639697,2.7584589
Grampian-2022-2023:p0043_001,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,"care services to each IJB. The delegation of services is governed by an integration scheme agreed by both partners and Executive Director and Non-Executive members of Grampian Health Board are appointed, to represent th…",43,43,2.9952536,0.5262784
Grampian-2022-2023:p0043_003,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,of control over each IJB is shared equally management arrangements reflect those services delegated to the IJBs and the Chief key Governance Committees as required. The Board operates within an assurance framework which…,43,43,-2.5258207,0.47048616
Grampian-2022-2023:p0043_004,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,"consistency of policy and equity of treatment of staff across the local NHS system, including remuneration issues, where they are not already covered by existing arrangements at national level. The Committee also overse…",43,43,-2.706873,0.40546498
Grampian-2022-2023:p0044_000,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,"A CORPORATE GOVERNANCE REPORT Remuneration Committee Ensuring that arrangements are in place to comply with NHS Grampian policy and Scottish Government direction and guidance for determining the employment, remuneration…",44,44,-3.0426145,-0.47157374
Grampian-2022-2023:p0044_001,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,"Membership : Ms Joyce Duncan (Chair), Mrs Rhona Atkinson (to 31 December 2022), Mr Albert Donald, Councillor Alison Evison (from 10 October 2022), Mr Steven Lindsay (from 1 September 2022), Miss Rachael Little (to 31 Au…",44,44,-2.7052476,0.99124324
Grampian-2022-2023:p0044_002,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,"3 August 2022), Amy Anderson (Chair from 4 August 2022), Councillor Tracy Colyer (from 1 June 2022), Councillor Isobel Davidson (to 30 April 2022), Mr Albert Donald, Mr Steven Lindsay (from 1 September 2022), Miss Racha…",44,44,-2.6457705,1.1094344
Grampian-2022-2023:p0045_000,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,"A CORPORATE GOVERNANCE REPORT 17 August, whereby the committee was dissolved and replaced by the Performance, Assurance, Finance and Infrastructure Committee. Membership: Mrs Rhona Atkinson (Chair to 17 August 2022), Mr…",45,45,-2.5842903,1.1544158
Grampian-2022-2023:p0045_001,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,"assurance and monitoring of progress on all aspects of engagement and participation with patients, carers and the general public, ensuring they are effectively informed about and involved in services, and the strategic…",45,45,2.08948,-0.6109524
Grampian-2022-2023:p0045_002,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,"Through strategic direction, constructive challenge, quality assurance and monitoring of progress the Committee aims to reduce variations in health outcomes by ensuring services meet the needs of vulnerable and protecte…",45,45,-2.0061975,0.85956883
Grampian-2022-2023:p0046_000,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,"A CORPORATE GOVERNANCE REPORT Membership : Mrs Luan Grugeon (Chair to 3 August), Mr Dennis Robertson (Chair from 4 August 2022), Mr Alex Stephen (from 8 August 2022), Professor Siladitya Bhattacharya, Councillor Ryan Ho…",46,46,3.041667,-1.2454886
Grampian-2022-2023:p0046_001,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,"and Social Care Directorates as being applicable to NHS Boards. In terms of enabling me to discharge my responsibilities as Accountable Officer, the following governance arrangements and processes are embedded as part o…",46,46,2.4532437,-1.3845205
Grampian-2022-2023:p0046_002,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,"Delegation, Standing Orders and Standing Financial Instructions approved by the Board are subject to regular review to assess whether they are relevant and fully reflective of both best practice and mandatory requiremen…",46,46,2.5093234,-1.5708528
Grampian-2022-2023:p0047_000,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,"A CORPORATE GOVERNANCE REPORT A focus on best value and commitment to ensuring that resources are used efficiently, effectively and economically taking into consideration equal opportunities and sustainable development…",47,47,2.2359629,-1.5296019
Grampian-2022-2023:p0047_001,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,"Committee/Performance, Assurance, Finance and Infrastructure Committee; Regular review of service quality against recognised professional clinical standards by the Clinical Governance Committee; Regular review of workfo…",47,47,2.1800585,-1.4189994
Grampian-2022-2023:p0047_002,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,through participation by the IJB Board members and the Chief Executives of each of the partner organisations in the regular meetings between the Chief Executives of all Public Sector organisations in Grampian and perfor…,47,47,3.080235,0.21082874
Grampian-2022-2023:p0047_003,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,review meetings with each IJB Chief Officer to further develop and drive improvement through integrated service delivery; A patient feedback service to record and investigate complaints and policies to protect employees…,47,47,2.9818017,0.49567467
Grampian-2022-2023:p0048_000,Grampian-2022-2023,2022,2023,ACCOUNTABILITY REPORT,"A CORPORATE GOVERNANCE REPORT Separate governance arrangements for the NHS Grampian Endowment Funds including a Chair of the Trustees elected from within the body of the Trustees, an annual general meeting of all Truste…",48,48,2.2553618,-0.6769556
